"","distance","type","Hylak_id","geometry"
"66473",134.164078649987,"dp",1062291,c(-84.946294223643, 33.7906084956044)
"66474",134.164078649987,"dp",1062778,c(-85.0561976873073, 33.4274503876096)
"66475",134.164078649987,"dp",1063287,c(-85.0527820159003, 33.0586559758833)
"66561",134.164078649987,"dp",1065048,c(-81.4956500871413, 31.2481985207696)
"66562",134.164078649987,"dp",1065149,c(-81.5135043277593, 31.112244988751)
"66585",134.164078649987,"dp",1065267,c(-84.5443330182812, 30.898569325371)
"66586",134.164078649987,"dp",1065356,c(-84.0383276080393, 30.804375274718)
"66588",134.164078649987,"dp",1064298,c(-82.2922997040468, 32.2437329628608)
"66589",134.164078649987,"dp",1063729,c(-83.1653158855936, 32.6963272606845)
"66590",134.164078649987,"dp",1063741,c(-83.467790087352, 32.6893844403443)
"66591",134.164078649987,"dp",1064791,c(-83.0529777527541, 31.6316232430522)
"66592",134.164078649987,"dp",1064370,c(-84.1668656550059, 32.1639328904084)
"66593",134.164078649987,"dp",1064858,c(-84.2425232225797, 31.5369163957781)
"66594",134.164078649987,"dp",1064868,c(-84.6419382812401, 31.5316501974339)
"66595",134.164078649987,"dp",1064621,c(-84.9051411800207, 31.8671618788973)
"66596",134.164078649987,"dp",1064178,c(-84.832493505658, 32.3664875557611)
"66597",134.164078649987,"dp",1064204,c(-84.0718778843654, 32.3492219164822)
"66598",134.164078649987,"dp",1062962,c(-84.4774242069742, 33.2936818151073)
"66599",134.164078649987,"dp",1062875,c(-84.7986756832687, 33.3533535054045)
"66600",134.164078649987,"dp",1062855,c(-84.3800552763712, 33.3722734711743)
"66601",134.164078649987,"dp",1062390,c(-84.0295164243577, 33.7159497666665)
"66602",134.164078649987,"dp",1062183,c(-83.9162240438928, 33.9068260463603)
"66603",134.164078649987,"dp",1062007,c(-83.8809703909643, 34.0539630038209)
"66604",134.164078649987,"dp",1062736,c(-82.74209814551, 33.4518238339678)
"66605",134.164078649987,"dp",1062865,c(-82.6362167909959, 33.3645235535434)
"66606",134.164078649987,"dp",1063258,c(-82.4692546702517, 33.0792748591545)
"66607",134.164078649987,"dp",1062796,c(-82.452755996354, 33.422812922514)
"66608",134.164078649987,"dp",1064109,c(-82.1405208223896, 32.430297291836)
"66609",134.164078649987,"dp",1064114,c(-81.465256854361, 32.4194482989729)
"67405",268.328157299975,"dp",1062652,c(-94.1046947269807, 33.5062204077187)
"67412",268.328157299975,"dp",1066203,c(-94.2547479365302, 29.8988165736831)
"67413",268.328157299975,"dp",1067351,c(-94.9881318276894, 29.2932438960189)
"67414",268.328157299975,"dp",1066807,c(-95.9451976049926, 29.5821267577664)
"67415",268.328157299975,"dp",114346,c(-96.1068088044727, 28.6391784943984)
"67416",268.328157299975,"dp",1068061,c(-96.8500740635663, 28.5525916701426)
"67417",268.328157299975,"dp",1064586,c(-96.379242042434, 31.9209832286124)
"67419",268.328157299975,"dp",113269,c(-95.9216401741273, 33.7325331634843)
"67422",268.328157299975,"dp",1064648,c(-98.5806601006107, 31.822833955325)
"67423",268.328157299975,"dp",1062100,c(-99.0205147467247, 33.9768116373942)
"67424",268.328157299975,"dp",1066784,c(-98.039958425072, 29.6002440853465)
"67425",268.328157299975,"dp",1067527,c(-99.4360895876028, 29.1957768651926)
"67427",268.328157299975,"dp",1069253,c(-98.3876657479165, 26.2810631661025)
"67428",268.328157299975,"dp",1068145,c(-97.2142622239044, 28.4644709151244)
"67429",268.328157299975,"dp",1068858,c(-97.4891479674451, 27.3183883032666)
"67441",268.328157299975,"dp",1064112,c(-100.904230773046, 32.4245851833865)
"67442",268.328157299975,"dp",1062895,c(-101.718712335064, 33.3417464653624)
"67443",268.328157299975,"dp",1061936,c(-100.860696569461, 34.1177459852894)
"67444",268.328157299975,"dp",1060771,c(-101.693068044905, 35.0945343665519)
"67445",268.328157299975,"dp",1061083,c(-101.752971608457, 34.8400757649371)
"67446",268.328157299975,"dp",1061252,c(-102.062674013023, 34.7238136231706)
"67447",268.328157299975,"dp",1061269,c(-102.184889054696, 34.7126391159306)
"67448",268.328157299975,"dp",1061326,c(-102.092251230311, 34.6742239603552)
"67449",268.328157299975,"dp",112839,c(-101.958304293767, 36.0317036349547)
"67500",268.328157299975,"dp",1061596,c(-100.354004457657, 34.4671388483321)
"67627",268.328157299975,"dp",1065339,c(-84.8418576178702, 30.826483497741)
"67628",268.328157299975,"dp",1064999,c(-84.3121431673272, 31.3446934675661)
"67629",268.328157299975,"dp",1064942,c(-84.3558869486615, 31.403500092259)
"67630",268.328157299975,"dp",1065444,c(-83.294504961314, 30.7015573226276)
"67631",268.328157299975,"dp",1064641,c(-82.3683585907154, 31.8351098605251)
"67632",268.328157299975,"dp",1063626,c(-84.4075500934667, 32.7780313692868)
"67633",268.328157299975,"dp",1063291,c(-83.825048804653, 33.0613269774143)
"67634",268.328157299975,"dp",1062882,c(-84.8129804794481, 33.3484663306499)
"67635",268.328157299975,"dp",1062821,c(-82.7103582642115, 33.3968029860693)
"67747",1348.33230325465,"dp",9552,c(-94.8120419270889, 29.7751389468648)
"67748",1348.33230325465,"dp",9446,c(-96.4595549115076, 33.0985604712106)
"67779",692.603782836912,"dp",113641,c(-94.6201445132538, 32.3625367922278)
"67843",469.574275274956,"dp",1066429,c(-93.9830147774343, 29.7857961983825)
"67861",939.148550549912,"dp",9602,c(-96.5208764691946, 28.4849961572734)
"67863",1878.29710109982,"dp",9460,c(-96.5247737235153, 32.8464072248403)
"67903",530.754180388624,"dp",114288,c(-95.7250473268829, 29.1046105441549)
"67904",530.754180388624,"dp",113558,c(-96.7230119790484, 32.8266400298704)
"67932",1597.62323468332,"dp",9513,c(-94.1873620014106, 30.8319860284409)
"70064",174.928556845359,"dp",1062494,c(-94.533392702259, 33.6228615730748)
"70065",174.928556845359,"dp",1063506,c(-94.6050549152889, 32.8938832737564)
"70066",174.928556845359,"dp",1063448,c(-94.6978532673122, 32.9335113048184)
"70068",174.928556845359,"dp",1065781,c(-94.1800178619755, 30.2782236459166)
"70076",174.928556845359,"dp",1066466,c(-94.0557560929192, 29.7673667337286)
"70077",174.928556845359,"dp",1066575,c(-94.0953975012843, 29.7031512194579)
"70078",174.928556845359,"dp",1066355,c(-94.8748929564372, 29.8178392985526)
"70079",174.928556845359,"dp",1067394,c(-95.0410970300023, 29.2705203170505)
"70080",174.928556845359,"dp",1067844,c(-95.5734155955605, 28.8050392171823)
"70081",174.928556845359,"dp",1067712,c(-95.2361425691811, 28.9975430687606)
"70082",174.928556845359,"dp",1067693,c(-95.2587457524209, 29.0174663322675)
"70083",174.928556845359,"dp",1067665,c(-95.2572564126691, 29.062150983924)
"70084",174.928556845359,"dp",1066406,c(-95.0845242151618, 29.7935862479229)
"70085",174.928556845359,"dp",1067134,c(-95.698850108194, 29.3863097941053)
"70086",174.928556845359,"dp",1066111,c(-95.7618304514728, 29.9621848587537)
"70087",174.928556845359,"dp",1067666,c(-95.7707352762766, 29.061731828425)
"70088",174.928556845359,"dp",1067900,c(-95.9288995906423, 28.728249037941)
"70089",174.928556845359,"dp",1067906,c(-95.9261795389997, 28.7188358756171)
"70090",174.928556845359,"dp",1067875,c(-96.1482249350571, 28.7634536407579)
"70091",174.928556845359,"dp",1067923,c(-96.2840580713471, 28.6888528801338)
"70092",174.928556845359,"dp",1068066,c(-96.5256744619281, 28.5419210413217)
"70093",174.928556845359,"dp",1067834,c(-96.5903046725967, 28.8253860952892)
"70094",174.928556845359,"dp",1065330,c(-97.3340024644926, 30.838081619581)
"70095",174.928556845359,"dp",1065868,c(-95.7619463881002, 30.1567309786144)
"70096",174.928556845359,"dp",1065919,c(-95.3055083451684, 30.0922077863711)
"70097",174.928556845359,"dp",1065747,c(-95.1011388256869, 30.3462472324869)
"70098",174.928556845359,"dp",1065292,c(-95.3916804730263, 30.882721680227)
"70099",174.928556845359,"dp",1065352,c(-95.4659557192735, 30.8061054059267)
"70100",174.928556845359,"dp",1064363,c(-95.6501834792966, 32.1681734955102)
"70101",174.928556845359,"dp",1064030,c(-95.2969959212574, 32.4780943960278)
"70103",174.928556845359,"dp",1062738,c(-96.929811708604, 33.4511059186982)
"70105",174.928556845359,"dp",1063743,c(-96.4733692065712, 32.681179694406)
"70106",174.928556845359,"dp",1063898,c(-96.4334557930418, 32.5892062760776)
"70107",174.928556845359,"dp",1064468,c(-96.5791925927716, 32.0615786848276)
"70108",174.928556845359,"dp",1064812,c(-96.9054293440438, 31.6011809601603)
"70109",174.928556845359,"dp",1064845,c(-96.937735531176, 31.555435042453)
"70110",174.928556845359,"dp",1064117,c(-98.837647012523, 32.4196623358235)
"70111",174.928556845359,"dp",1063978,c(-98.5607903463166, 32.5313093079997)
"70112",174.928556845359,"dp",1063127,c(-99.189568185863, 33.168425666516)
"70113",174.928556845359,"dp",1062944,c(-99.7702679978511, 33.3082496982489)
"70114",174.928556845359,"dp",1068056,c(-98.4249750464307, 28.5570329347918)
"70115",174.928556845359,"dp",1068231,c(-99.7022087384724, 28.3414264806556)
"70116",174.928556845359,"dp",1067917,c(-99.8538226333906, 28.6971824809016)
"70118",174.928556845359,"dp",1068874,c(-99.4808812576846, 27.297559842246)
"70125",174.928556845359,"dp",1069037,c(-98.982237823282, 26.8200525468367)
"70127",174.928556845359,"dp",1068421,c(-97.1708930070586, 28.0269350015581)
"70128",174.928556845359,"dp",1068644,c(-97.1100485731843, 27.7889438601336)
"70129",174.928556845359,"dp",1068947,c(-97.647744814613, 27.1147411581558)
"70130",174.928556845359,"dp",1068398,c(-96.9196583355053, 28.0658629537547)
"70131",174.928556845359,"dp",1068402,c(-96.891851381336, 28.0521735135206)
"70132",174.928556845359,"dp",1068236,c(-96.6519606628628, 28.33412247313)
"70133",174.928556845359,"dp",1069295,c(-97.7162143112887, 26.1650373566918)
"70155",174.928556845359,"dp",1064568,c(-106.345600442949, 31.9487455917712)
"70158",174.928556845359,"dp",1064299,c(-101.311703427309, 32.2410976341382)
"70159",174.928556845359,"dp",1064819,c(-101.90092012231, 31.5859486709618)
"70160",174.928556845359,"dp",1064807,c(-101.862001088315, 31.6049533596515)
"70161",174.928556845359,"dp",1064356,c(-102.242045811999, 32.1807437013798)
"70162",174.928556845359,"dp",1063772,c(-100.713488266383, 32.6616488317919)
"70163",174.928556845359,"dp",1062556,c(-100.942418514467, 33.5773475286223)
"70164",174.928556845359,"dp",1061743,c(-101.237160634999, 34.2967432197768)
"70165",174.928556845359,"dp",1061052,c(-102.688624782502, 34.8641504515246)
"70166",174.928556845359,"dp",1061089,c(-102.650129363108, 34.8331240263947)
"70167",174.928556845359,"dp",1060971,c(-102.20666284514, 34.9310993947411)
"70525",174.928556845359,"dp",1061417,c(-83.2823048608318, 34.6028961799043)
"70528",174.928556845359,"dp",1061464,c(-85.0878350092815, 34.5713926309617)
"70667",174.928556845359,"dp",1065269,c(-82.1508302640251, 30.8986317527857)
"70692",174.928556845359,"dp",1064953,c(-83.3524821932109, 31.3929498591665)
"70693",174.928556845359,"dp",1065268,c(-83.5804403572652, 30.9023640203675)
"70694",174.928556845359,"dp",1065478,c(-83.2825634886929, 30.6598245958684)
"70696",174.928556845359,"dp",1064672,c(-82.4724830594144, 31.7844232588506)
"70697",174.928556845359,"dp",113587,c(-82.8475514263229, 32.6481110009936)
"70698",174.928556845359,"dp",1064614,c(-83.5367144123351, 31.8829203420202)
"70699",174.928556845359,"dp",1064811,c(-82.9733069942322, 31.6028442048533)
"70700",174.928556845359,"dp",1064252,c(-84.8412823938343, 32.3052239663878)
"70701",174.928556845359,"dp",1063579,c(-84.8450012841129, 32.8304213475637)
"70702",174.928556845359,"dp",1064242,c(-83.9394515012802, 32.3219054634288)
"70703",174.928556845359,"dp",1064003,c(-83.7021336841148, 32.5146768610703)
"70704",174.928556845359,"dp",1063143,c(-84.3828288372264, 33.1608095219167)
"70705",174.928556845359,"dp",1063188,c(-84.3715428524602, 33.1402842797677)
"70706",174.928556845359,"dp",1062499,c(-84.7924240235917, 33.6253765060689)
"70707",174.928556845359,"dp",1062329,c(-84.0362229123421, 33.7656018568966)
"70708",174.928556845359,"dp",1062175,c(-83.9034531784757, 33.912805700873)
"70709",174.928556845359,"dp",1062345,c(-83.7946377354685, 33.7590023873375)
"70710",174.928556845359,"dp",1061915,c(-83.8356525469581, 34.127226034129)
"70711",174.928556845359,"dp",1063395,c(-82.9652895305381, 32.9704460388441)
"70712",174.928556845359,"dp",1063352,c(-82.9353243714589, 33.0093294000301)
"70713",174.928556845359,"dp",1062790,c(-82.6667393377067, 33.4266165357126)
"70714",174.928556845359,"dp",1063304,c(-82.4770803926005, 33.0475216005529)
"70715",174.928556845359,"dp",1062675,c(-82.5365469642493, 33.4905243720106)
"70716",174.928556845359,"dp",1062621,c(-82.4639171262908, 33.5303619808221)
"70719",174.928556845359,"dp",1064400,c(-81.3855638003338, 32.1352742479379)
"71070",349.857113690718,"dp",1067748,c(-96.1067820498663, 28.9292608543292)
"71071",349.857113690718,"dp",1068109,c(-97.3240229963349, 28.4983600831306)
"71073",349.857113690718,"dp",114477,c(-97.538282801953, 27.843960248931)
"71074",349.857113690718,"dp",1068878,c(-97.4967774893476, 27.2922044618808)
"71075",349.857113690718,"dp",1068810,c(-97.418725384508, 27.4527276407038)
"71081",349.857113690718,"dp",113786,c(-105.791927242446, 31.2250602454032)
"71150",699.714227381436,"dp",9493,c(-83.9471211550921, 31.99686821034)
"71151",699.714227381436,"dp",9431,c(-83.268891884863, 33.5920759394018)
"71153",1399.42845476287,"dp",827,c(-82.2554675293453, 33.7477476162786)
"71176",807.774721070176,"dp",114330,c(-95.7929282222196, 28.7755065909054)
"71180",2130.84490284957,"dp",9499,c(-100.504945028316, 31.4990764642385)
"74924",123.69316876853,"dp",1062969,c(-94.7524192869032, 33.2907031356036)
"74925",123.69316876853,"dp",1063128,c(-95.0520441230885, 33.1684345847181)
"74926",123.69316876853,"dp",1064275,c(-94.9877082130893, 32.2742109185611)
"74927",123.69316876853,"dp",1064012,c(-94.6150076288402, 32.5035781585483)
"74931",123.69316876853,"dp",1063846,c(-94.2914820110085, 32.6114973222438)
"74932",123.69316876853,"dp",1065908,c(-94.0477787611346, 30.1023076502571)
"74944",123.69316876853,"dp",1066058,c(-93.8856012558207, 30.0011707792639)
"74945",123.69316876853,"dp",1066477,c(-93.9976495470917, 29.7591530695882)
"74946",123.69316876853,"dp",1066435,c(-94.0118116520375, 29.7788087870317)
"74947",123.69316876853,"dp",1066432,c(-94.0518677568006, 29.7812033242974)
"74948",123.69316876853,"dp",1066330,c(-94.7724138960269, 29.8327862052837)
"74949",123.69316876853,"dp",1066081,c(-94.9955562309434, 29.9852339520989)
"74950",123.69316876853,"dp",1066258,c(-94.9693144212439, 29.8684322591049)
"74951",123.69316876853,"dp",1067420,c(-95.0004255692938, 29.2586858628547)
"74952",123.69316876853,"dp",1067829,c(-95.5460946834061, 28.8312676495787)
"74953",123.69316876853,"dp",1067100,c(-95.6694245003423, 29.4071962234397)
"74954",123.69316876853,"dp",1066847,c(-96.3614769838371, 29.5663905901487)
"74955",123.69316876853,"dp",1068007,c(-96.1870592461315, 28.5975706224687)
"74956",123.69316876853,"dp",1067957,c(-96.5721918041177, 28.6518378822891)
"74957",123.69316876853,"dp",1068063,c(-96.526084699225, 28.5505895337696)
"74958",123.69316876853,"dp",1066080,c(-96.7300662769149, 29.9834949026881)
"74959",123.69316876853,"dp",1065107,c(-96.2131360690921, 31.1634845189562)
"74960",123.69316876853,"dp",1065098,c(-96.0060108251595, 31.1772230093019)
"74961",123.69316876853,"dp",1065347,c(-95.8935255419853, 30.8172799131667)
"74962",123.69316876853,"dp",1065696,c(-95.4094410725222, 30.4237330314927)
"74963",123.69316876853,"dp",1065160,c(-95.7253906776641, 31.0895882962985)
"74964",123.69316876853,"dp",1064844,c(-96.3418212663935, 31.5552522193098)
"74965",123.69316876853,"dp",1064626,c(-96.2062556761666, 31.8515594843113)
"74966",123.69316876853,"dp",1063877,c(-96.2782300262703, 32.5975670905528)
"74967",123.69316876853,"dp",1063642,c(-95.4431072854757, 32.7696705548116)
"74968",123.69316876853,"dp",1063562,c(-95.2049734528174, 32.8384789431673)
"74969",123.69316876853,"dp",1063162,c(-95.232722438673, 33.1517976786877)
"74970",123.69316876853,"dp",1062983,c(-96.4947060051119, 33.2750962819165)
"74971",123.69316876853,"dp",1062442,c(-97.4945390206187, 33.6591898693572)
"74972",123.69316876853,"dp",1063535,c(-96.9320323409286, 32.8635435501888)
"74973",123.69316876853,"dp",1064851,c(-96.9464575328365, 31.5469181594409)
"74974",123.69316876853,"dp",1062991,c(-98.1512486691639, 33.2706683945705)
"74975",123.69316876853,"dp",1062786,c(-98.1029699820582, 33.4240213388995)
"74976",123.69316876853,"dp",1065397,c(-98.680963119707, 30.7547410208921)
"74977",123.69316876853,"dp",1066540,c(-99.0828708158562, 29.7228203142047)
"74978",123.69316876853,"dp",1067833,c(-98.1172480236314, 28.8266926118979)
"74979",123.69316876853,"dp",1067866,c(-97.9299479429825, 28.7711857219846)
"74980",123.69316876853,"dp",1067552,c(-99.227443790211, 29.1770709362734)
"74981",123.69316876853,"dp",1068807,c(-99.2377799864529, 27.4579804617448)
"74985",123.69316876853,"dp",1069300,c(-98.0948187453325, 26.1503089459123)
"74986",123.69316876853,"dp",1068915,c(-97.8008257537778, 27.2046901446059)
"74987",123.69316876853,"dp",1068462,c(-99.1733192216242, 27.9745494823823)
"74988",123.69316876853,"dp",1068188,c(-97.1498148363789, 28.4181319369769)
"74989",123.69316876853,"dp",1068529,c(-97.5427954122191, 27.8938308351128)
"74990",123.69316876853,"dp",1068895,c(-97.693802869394, 27.2400196022523)
"74991",123.69316876853,"dp",1068902,c(-97.6984804663991, 27.2284214804123)
"74992",123.69316876853,"dp",1068887,c(-97.4348673303215, 27.254426957756)
"74993",123.69316876853,"dp",1068435,c(-96.9344714692049, 28.0095043755402)
"74994",123.69316876853,"dp",1068334,c(-96.7919363040315, 28.1629420427893)
"74995",123.69316876853,"dp",1068341,c(-96.7911024521345, 28.14398194511)
"74996",123.69316876853,"dp",1068193,c(-96.7941257226487, 28.4125580606601)
"74997",123.69316876853,"dp",1068173,c(-96.783223220573, 28.4362046735466)
"74998",123.69316876853,"dp",1068267,c(-96.5903403454052, 28.2718734224239)
"74999",123.69316876853,"dp",1069039,c(-97.4647388482786, 26.8190403308976)
"75000",123.69316876853,"dp",1069118,c(-97.6680381835072, 26.6239412825062)
"75001",123.69316876853,"dp",1069409,c(-97.5251329129464, 25.9170176969981)
"75002",123.69316876853,"dp",1069290,c(-97.3045813157419, 26.1759443178685)
"75024",123.69316876853,"dp",1064406,c(-101.613116363017, 32.1286346464693)
"75025",123.69316876853,"dp",1064085,c(-101.932022352157, 32.4370349935277)
